time, signal, bids, asks, maxclose120h, target
2012.07.25 00:00:00, 1, 1.21371, 1.21392, 1.23211, 1.498710565126754
2012.07.24 00:00:00, 1, 1.2068, 1.2072, 1.23211, 2.064136559496187
2012.07.23 00:00:00, 1, 1.21222, 1.21261, 1.23211, 1.608618897559855
2012.07.22 00:00:00, 1, 1.21116, 1.2114, 1.22871, 1.429208362231244
2012.07.20 00:00:00, 0, 1.21551, 1.21608, 1.21371, -0.1949798849865475
2012.07.19 00:00:00, 0, 1.22642, 1.22677, 1.21551, -0.9181194044454629
2012.07.18 00:00:00, 0, 1.22945, 1.22983, 1.22642, -0.2773597950302911
2012.07.17 00:00:00, 0, 1.22927, 1.22964, 1.22945, -0.01545632773923829
2012.07.16 00:00:00, 0, 1.22933, 1.22965, 1.22945, -0.01626902459064694
2012.07.15 00:00:00, 0, 1.22425, 1.22457, 1.22945, 0.3986113947314497
2012.07.13 00:00:00, 0, 1.22485, 1.22519, 1.22945, 0.3477976895129959
2012.07.12 00:00:00, 1, 1.22029, 1.22075, 1.22933, 0.7031115554499365
2012.07.11 00:00:00, 0, 1.2238, 1.22418, 1.22933, 0.420820395489458
2012.07.10 00:00:00, 0, 1.22628, 1.22658, 1.22485, -0.141077078644356
2012.07.09 00:00:00, 0, 1.2295, 1.22998, 1.22628, -0.3009353395689334
2012.07.08 00:00:00, 0, 1.2287, 1.22903, 1.2295, 0.038251810857019
2012.07.06 00:00:00, 0, 1.22875, 1.22918, 1.2295, 0.02604272634792252
2012.07.05 00:00:00, 0, 1.23789, 1.23843, 1.2295, -0.7213888148381425
2012.07.04 00:00:00, 0, 1.25273, 1.25319, 1.23789, -1.221332609580683
2012.07.03 00:00:00, 0, 1.25861, 1.25896, 1.25273, -0.4949905053988096
2012.07.02 00:00:00, 0, 1.25929, 1.25979, 1.25861, -0.09370359488282753
2012.06.28 00:00:00, 1, 1.25895, 1.2594, 1.26655, 0.5679335954565304
2012.06.27 00:00:00, 1, 1.2492, 1.24953, 1.26655, 1.362471982068527
2012.06.26 00:00:00, 1, 1.25029, 1.25066, 1.26655, 1.270905150005195
2012.06.25 00:00:00, 1, 1.25159, 1.25194, 1.26655, 1.167315175097277
2012.06.13 00:00:00, 1, 1.2572, 1.25755, 1.26941, 0.9433662106267705
2012.06.12 00:00:00, 1, 1.24834, 1.24875, 1.26941, 1.654997837127698
2012.06.11 00:00:00, 1, 1.24836, 1.24873, 1.26361, 1.191963856579833
2012.06.08 00:00:00, 1, 1.2516, 1.25204, 1.2627, 0.8517098114413464
2012.06.07 00:00:00, 1, 1.25267, 1.25312, 1.2627, 0.7647664588439032
2012.06.05 00:00:00, 1, 1.24865, 1.24903, 1.2627, 1.094782364954138
2012.06.03 00:00:00, 1, 1.23963, 1.24006, 1.2563, 1.310068326839463
2012.06.01 00:00:00, 1, 1.24325, 1.24394, 1.2563, 0.9941685099537443
2012.05.31 00:00:00, 1, 1.23526, 1.2357, 1.25264, 1.371371209300063
2012.05.30 00:00:00, 1, 1.23725, 1.23766, 1.25264, 1.21074964639321
2012.05.25 00:00:00, 1, 1.25153, 1.25222, 1.25961, 0.590477255838836
2012.05.24 00:00:00, 1, 1.2523, 1.25271, 1.25961, 0.5509861854188219
2012.05.17 00:00:00, 1, 1.26888, 1.26935, 1.27944, 0.7951894584200361
2012.04.23 00:00:00, 1, 1.31517, 1.31559, 1.32514, 0.726141867591258
2012.04.19 00:00:00, 1, 1.31441, 1.31483, 1.3217, 0.5226679650945831
2012.04.18 00:00:00, 1, 1.31186, 1.31227, 1.3217, 0.7188267040690186
2012.04.17 00:00:00, 1, 1.31214, 1.31259, 1.3217, 0.6942856707363507
2012.04.16 00:00:00, 1, 1.31149, 1.3119, 1.3217, 0.7472416869362182
2012.04.15 00:00:00, 1, 1.30239, 1.30282, 1.31441, 0.8899024101843697
2012.04.10 00:00:00, 1, 1.30877, 1.30912, 1.31705, 0.6059124215866801
2012.04.08 00:00:00, 1, 1.30577, 1.30626, 1.31705, 0.8263323556215932
2012.03.25 00:00:00, 1, 1.32657, 1.32689, 1.33526, 0.6309504963929357
2012.03.23 00:00:00, 1, 1.3269, 1.3272, 1.33526, 0.6074308538699191
2012.03.22 00:00:00, 1, 1.3203, 1.32054, 1.33526, 1.114898129213046
2012.03.21 00:00:00, 1, 1.32309, 1.32333, 1.33526, 0.9016771345864434
2012.03.18 00:00:00, 1, 1.31734, 1.31751, 1.32669, 0.6968588215646656
2012.03.16 00:00:00, 1, 1.31735, 1.31764, 1.32669, 0.6869852355106845
2012.03.15 00:00:00, 1, 1.3094, 1.30966, 1.32669, 1.300595692683663
2012.03.14 00:00:00, 1, 1.30293, 1.30322, 1.32345, 1.552654402001657
2012.03.13 00:00:00, 1, 1.30728, 1.30771, 1.31735, 0.7374089712991933
2012.03.11 00:00:00, 1, 1.30955, 1.30972, 1.31787, 0.6223511893398573
2012.03.07 00:00:00, 1, 1.3164, 1.31671, 1.32631, 0.7292616226070975
2012.03.06 00:00:00, 1, 1.31368, 1.31403, 1.32631, 0.9347786371110047
2012.03.04 00:00:00, 1, 1.31921, 1.3194, 1.32631, 0.523798333851318
2012.02.23 00:00:00, 1, 1.33711, 1.33735, 1.34757, 0.76433502105286
2012.02.22 00:00:00, 1, 1.32574, 1.32605, 1.34574, 1.48520826104666
2012.02.21 00:00:00, 1, 1.32307, 1.32349, 1.34574, 1.681694846077674
2012.02.20 00:00:00, 1, 1.32565, 1.32641, 1.34478, 1.385735299664316
2012.02.19 00:00:00, 1, 1.32097, 1.32114, 1.33711, 1.208960082363721
2012.02.17 00:00:00, 1, 1.31418, 1.31461, 1.32574, 0.8469159475870951
2012.02.16 00:00:00, 1, 1.31327, 1.31357, 1.32565, 0.9198413121445013
2012.02.15 00:00:00, 1, 1.30237, 1.30267, 1.32565, 1.76447553306664
2012.02.06 00:00:00, 1, 1.30955, 1.30985, 1.32646, 1.268374632507351
2012.02.05 00:00:00, 1, 1.30897, 1.30921, 1.32646, 1.317830049580967
2012.02.03 00:00:00, 1, 1.31561, 1.31606, 1.32524, 0.6977751765340767
2012.02.02 00:00:00, 1, 1.31297, 1.31337, 1.32441, 0.8408417557141397
2012.01.31 00:00:00, 1, 1.30729, 1.30756, 1.31789, 0.7901842743385132
2012.01.26 00:00:00, 1, 1.31053, 1.31091, 1.32189, 0.8378289699587183
2012.01.25 00:00:00, 1, 1.31089, 1.31122, 1.32189, 0.813950827300533
2012.01.24 00:00:00, 1, 1.30213, 1.30237, 1.32189, 1.499082272891338
2012.01.23 00:00:00, 1, 1.29952, 1.29992, 1.32189, 1.690624230485106
2012.01.22 00:00:00, 1, 1.2892, 1.28944, 1.31089, 1.663822525597267
2012.01.20 00:00:00, 1, 1.29298, 1.29335, 1.31089, 1.356556172562616
2012.01.18 00:00:00, 1, 1.28683, 1.28718, 1.29952, 0.9589456260733755
2012.01.17 00:00:00, 1, 1.27831, 1.27868, 1.29651, 1.394810335521119
2012.01.16 00:00:00, 1, 1.27333, 1.27367, 1.29651, 1.793721973094168
2012.01.15 00:00:00, 1, 1.26493, 1.26515, 1.29651, 2.479188571699607
2012.01.13 00:00:00, 1, 1.26754, 1.26788, 1.28683, 1.495021853353742
2012.01.11 00:00:00, 1, 1.27217, 1.27242, 1.28171, 0.7302483158697185
2012.01.10 00:00:00, 1, 1.27429, 1.27471, 1.28171, 0.5493255067527718
2012.01.08 00:00:00, 1, 1.26889, 1.26905, 1.28171, 0.9977224188069802
2012.01.01 00:00:00, 1, 1.29236, 1.29344, 1.30357, 0.7838373208703607
2011.12.30 00:00:00, 1, 1.29565, 1.29654, 1.30357, 0.542584802994643
2011.12.29 00:00:00, 1, 1.2945, 1.29488, 1.30357, 0.6713016608729306
2011.12.19 00:00:00, 1, 1.3003, 1.30066, 1.31163, 0.8436514650465389
2011.12.18 00:00:00, 1, 1.29857, 1.29871, 1.31163, 0.9949405884935
2011.12.16 00:00:00, 1, 1.30419, 1.30466, 1.31163, 0.5344313328579534
2011.12.15 00:00:00, 1, 1.30292, 1.30326, 1.31163, 0.6424032173886338
2011.11.29 00:00:00, 1, 1.3323, 1.33263, 1.34619, 1.017788786309391
2011.11.28 00:00:00, 1, 1.33404, 1.33436, 1.34619, 0.8867800065965045
2011.11.27 00:00:00, 1, 1.3278, 1.32807, 1.34619, 1.364663352914606
2011.11.25 00:00:00, 1, 1.32375, 1.32458, 1.34489, 1.534277620396588
2011.11.10 00:00:00, 1, 1.36267, 1.36332, 1.37696, 1.000976025009714
2011.11.09 00:00:00, 1, 1.35357, 1.35403, 1.37696, 1.694038727217663
2011.11.07 00:00:00, 1, 1.37521, 1.37594, 1.38351, 0.5504613840795281
2011.11.02 00:00:00, 1, 1.36833, 1.36901, 1.37951, 0.7673587511784404
2011.11.01 00:00:00, 1, 1.3707, 1.37105, 1.37951, 0.6172028890347933
2011.10.26 00:00:00, 1, 1.39611, 1.39668, 1.41674, 1.436849531913672
2011.10.25 00:00:00, 1, 1.39194, 1.39237, 1.41674, 1.750793856057014
2011.10.24 00:00:00, 1, 1.3911, 1.39164, 1.41674, 1.804327510603113
2011.10.23 00:00:00, 1, 1.38781, 1.3883, 1.41674, 2.049271874392014
2011.10.20 00:00:00, 1, 1.3783, 1.3787, 1.39194, 0.9606036421678821
2011.10.19 00:00:00, 1, 1.37148, 1.37193, 1.3911, 1.397760083996844
2011.10.18 00:00:00, 1, 1.37923, 1.37986, 1.38917, 0.6750143195841268
2011.10.17 00:00:00, 1, 1.37594, 1.37639, 1.38917, 0.9288195706208129
2011.10.13 00:00:00, 1, 1.37507, 1.37546, 1.3878, 0.897408859185352
2011.10.12 00:00:00, 1, 1.37838, 1.3788, 1.3878, 0.6529404083053946
2011.10.11 00:00:00, 1, 1.36185, 1.36242, 1.3878, 1.863641370194952
2011.10.10 00:00:00, 1, 1.36271, 1.36305, 1.3878, 1.816233828180615
2011.10.09 00:00:00, 1, 1.34507, 1.34551, 1.37838, 2.443738987561982
2011.10.07 00:00:00, 1, 1.33755, 1.33863, 1.37838, 2.971851519569358
2011.10.06 00:00:00, 1, 1.34287, 1.34334, 1.36271, 1.442432997981926
2011.10.05 00:00:00, 1, 1.33228, 1.33287, 1.36271, 2.239769417840084
2011.10.04 00:00:00, 1, 1.32866, 1.32929, 1.34507, 1.187662757966683
2011.10.03 00:00:00, 1, 1.32021, 1.32091, 1.34287, 1.663371736314693
2011.10.02 00:00:00, 1, 1.33249, 1.33295, 1.34287, 0.744470877830239
2011.09.25 00:00:00, 1, 1.34309, 1.34358, 1.35914, 1.158522511521923
2011.09.23 00:00:00, 1, 1.34974, 1.35028, 1.35914, 0.6564227184494859
2011.09.19 00:00:00, 1, 1.36022, 1.36054, 1.37096, 0.7660525503227327
2011.09.14 00:00:00, 1, 1.37385, 1.37426, 1.38618, 0.8676347490628474
2011.09.13 00:00:00, 1, 1.36351, 1.36391, 1.38618, 1.633284684380754
2011.09.12 00:00:00, 1, 1.36689, 1.36719, 1.38618, 1.389285165594895
2011.09.11 00:00:00, 1, 1.35865, 1.3591, 1.38618, 1.993154970006992
2011.09.09 00:00:00, 1, 1.36532, 1.36579, 1.37385, 0.5903377962675385
2011.08.25 00:00:00, 1, 1.44107, 1.44155, 1.45176, 0.7085013219343842
2011.08.24 00:00:00, 1, 1.44008, 1.44033, 1.45176, 0.7937059052274755
2011.08.23 00:00:00, 1, 1.43951, 1.44002, 1.44984, 0.6821765739730838
2011.08.22 00:00:00, 1, 1.43767, 1.43808, 1.44984, 0.8179902202869916
2011.08.14 00:00:00, 1, 1.42983, 1.4302, 1.44256, 0.8644384297434065
2011.08.12 00:00:00, 1, 1.42479, 1.42533, 1.44256, 1.209301019799415
2011.08.11 00:00:00, 1, 1.41965, 1.42019, 1.44256, 1.575740499418871
2011.08.10 00:00:00, 1, 1.42286, 1.42327, 1.44256, 1.35572016923661
2011.08.08 00:00:00, 1, 1.42116, 1.4217, 1.43561, 0.9787778997438774
2011.08.04 00:00:00, 1, 1.41018, 1.41124, 1.43561, 1.728148179665007
2011.08.02 00:00:00, 1, 1.41917, 1.41978, 1.43333, 0.9547834297511891
2011.07.24 00:00:00, 1, 1.43764, 1.43818, 1.45076, 0.8750452129879549
2011.07.22 00:00:00, 1, 1.4358, 1.43626, 1.45076, 1.009889956818511
2011.07.21 00:00:00, 1, 1.43872, 1.43908, 1.45076, 0.8118327402135325
2011.07.20 00:00:00, 1, 1.42412, 1.42442, 1.44742, 1.615032441086419
2011.07.19 00:00:00, 1, 1.41585, 1.4163, 1.43872, 1.583501077091492
2011.07.18 00:00:00, 1, 1.4124, 1.41294, 1.43872, 1.825261965448891
2011.07.17 00:00:00, 1, 1.40739, 1.40793, 1.43872, 2.187737585175403
2011.07.15 00:00:00, 1, 1.41566, 1.4162, 1.42412, 0.5594563666417183
2011.07.12 00:00:00, 1, 1.39987, 1.40041, 1.42118, 1.48370920156873
2011.07.11 00:00:00, 1, 1.39706, 1.39737, 1.42118, 1.704293301647754
2011.06.28 00:00:00, 1, 1.43496, 1.43523, 1.45568, 1.425126832803707
2011.06.27 00:00:00, 1, 1.43017, 1.43047, 1.45246, 1.537579448597017
2011.06.26 00:00:00, 1, 1.41302, 1.41328, 1.4505, 2.634074535392283
2011.06.24 00:00:00, 1, 1.41865, 1.41919, 1.4505, 2.207027808127442
2011.06.23 00:00:00, 1, 1.42571, 1.42601, 1.43496, 0.6277573980683319
2011.06.19 00:00:00, 1, 1.42668, 1.42713, 1.43669, 0.6700871954467724
2011.06.17 00:00:00, 1, 1.42858, 1.42906, 1.43669, 0.5340967954192293
2011.06.16 00:00:00, 1, 1.41733, 1.41786, 1.43669, 1.32855439453057
2011.06.15 00:00:00, 1, 1.41939, 1.41983, 1.43324, 0.944772049965136
2011.06.06 00:00:00, 1, 1.45794, 1.45823, 1.46567, 0.5103090662167245
2011.06.02 00:00:00, 1, 1.44925, 1.44979, 1.46567, 1.095739175435578
2011.06.01 00:00:00, 1, 1.43577, 1.4361, 1.46438, 1.969674808639273
2011.05.31 00:00:00, 1, 1.44142, 1.44166, 1.46438, 1.576223446323769
2011.05.30 00:00:00, 1, 1.43877, 1.43917, 1.46327, 1.675041876046917
2011.05.29 00:00:00, 1, 1.42858, 1.4291, 1.44925, 1.41049153705077
2011.05.27 00:00:00, 1, 1.43173, 1.43227, 1.44142, 0.6390869786901156
2011.05.26 00:00:00, 1, 1.42199, 1.42253, 1.44142, 1.32842003108319
2011.05.25 00:00:00, 1, 1.41598, 1.4163, 1.43877, 1.5868868204353
2011.05.24 00:00:00, 1, 1.40588, 1.40633, 1.43173, 1.806697584431094
2011.05.23 00:00:00, 1, 1.40626, 1.40686, 1.43173, 1.768520757185723
2011.05.22 00:00:00, 1, 1.40864, 1.409, 1.42199, 0.9221660608814216
2011.05.16 00:00:00, 1, 1.41546, 1.41576, 1.43141, 1.105647633984723
2011.05.15 00:00:00, 1, 1.40947, 1.40992, 1.43141, 1.524686584318929
2011.05.13 00:00:00, 1, 1.4117, 1.41224, 1.42937, 1.213430615569887
2011.05.12 00:00:00, 1, 1.42038, 1.42061, 1.42776, 0.5033864177192012
2011.05.06 00:00:00, 1, 1.43149, 1.43203, 1.43952, 0.5232310389873487
2011.04.26 00:00:00, 1, 1.46731, 1.46763, 1.48713, 1.328962523256849
2011.04.25 00:00:00, 1, 1.45253, 1.45292, 1.48713, 2.355200925282114
2011.04.24 00:00:00, 1, 1.45384, 1.45438, 1.48713, 2.252655037693285
2011.04.22 00:00:00, 1, 1.45597, 1.45651, 1.48713, 2.103065310411622
2011.04.21 00:00:00, 1, 1.45547, 1.45596, 1.46731, 0.7798168289280952
2011.04.19 00:00:00, 1, 1.43975, 1.44007, 1.45672, 1.156450772703583
2011.04.18 00:00:00, 1, 1.42252, 1.42292, 1.45672, 2.376065011388244
2011.04.17 00:00:00, 1, 1.43837, 1.43874, 1.45672, 1.250026071177799
2011.04.15 00:00:00, 1, 1.44285, 1.44322, 1.45672, 0.9356481962782042
2011.04.11 00:00:00, 1, 1.4392, 1.4395, 1.4473, 0.5419677598665945
2011.04.07 00:00:00, 1, 1.43641, 1.43695, 1.44823, 0.7852911076921059
2011.04.06 00:00:00, 1, 1.43064, 1.43104, 1.44823, 1.201560140915972
2011.04.05 00:00:00, 1, 1.42583, 1.4262, 1.44823, 1.545064979696052
2011.04.04 00:00:00, 1, 1.41956, 1.41982, 1.44823, 2.00132435402521
2011.04.03 00:00:00, 1, 1.42228, 1.42266, 1.43641, 0.9667576004724757
2011.03.31 00:00:00, 1, 1.41597, 1.41631, 1.42583, 0.6723306284737652
2011.03.30 00:00:00, 1, 1.41354, 1.41398, 1.42344, 0.6692417618178491
2011.03.29 00:00:00, 1, 1.40845, 1.40869, 1.42344, 1.047250523625265
2011.03.28 00:00:00, 1, 1.40776, 1.40802, 1.42344, 1.095357163152809
2011.03.27 00:00:00, 1, 1.40624, 1.40658, 1.41597, 0.6677380816930261
2011.03.23 00:00:00, 1, 1.4079, 1.40816, 1.41687, 0.6186518928901356
2011.03.17 00:00:00, 1, 1.40706, 1.40748, 1.422, 1.031938936505896
2011.03.16 00:00:00, 1, 1.39158, 1.39185, 1.422, 2.166601991980332
2011.03.15 00:00:00, 1, 1.39697, 1.39729, 1.41793, 1.477483410524205
2011.03.14 00:00:00, 1, 1.39108, 1.39134, 1.41793, 1.911464473646384
2011.03.13 00:00:00, 1, 1.39239, 1.39257, 1.40706, 1.040656712558973
2011.03.10 00:00:00, 1, 1.38222, 1.38243, 1.39697, 1.051930951657478
2011.03.02 00:00:00, 1, 1.3859, 1.38617, 1.39868, 0.9026625297640539
2011.03.01 00:00:00, 1, 1.37726, 1.37752, 1.39863, 1.532753437985579
2011.02.28 00:00:00, 1, 1.38082, 1.38109, 1.39863, 1.270259700757529
2011.02.27 00:00:00, 1, 1.37482, 1.37505, 1.39563, 1.496923233586945
2011.02.25 00:00:00, 1, 1.37523, 1.37551, 1.3859, 0.7555099874202788
2011.02.22 00:00:00, 1, 1.36972, 1.36995, 1.38267, 0.9286569517857711
2011.02.21 00:00:00, 1, 1.35868, 1.35896, 1.38267, 1.745076103276702
2011.02.20 00:00:00, 1, 1.367, 1.36731, 1.38267, 1.123628383321144
2011.02.18 00:00:00, 1, 1.36923, 1.36949, 1.37734, 0.5733149288286216
2011.02.17 00:00:00, 1, 1.36118, 1.36141, 1.36972, 0.6104997134838919
2011.02.16 00:00:00, 1, 1.35857, 1.35879, 1.36923, 0.7684550667245547
2011.02.15 00:00:00, 1, 1.35286, 1.3531, 1.36923, 1.192288928640065
2011.02.14 00:00:00, 1, 1.35151, 1.35169, 1.36923, 1.297807637383363
2011.02.13 00:00:00, 1, 1.353, 1.35321, 1.36118, 0.5890613451589086
2011.02.07 00:00:00, 1, 1.36152, 1.36172, 1.37081, 0.6676361713379195
2011.02.06 00:00:00, 1, 1.36131, 1.36151, 1.37081, 0.6831654803094142
2011.02.04 00:00:00, 1, 1.358, 1.35829, 1.37081, 0.9219440353461036
2011.01.31 00:00:00, 1, 1.37208, 1.37233, 1.38545, 0.9562124657454392
2011.01.30 00:00:00, 1, 1.35977, 1.35995, 1.38545, 1.875317149223772
2011.01.28 00:00:00, 1, 1.36102, 1.36142, 1.38545, 1.76558757402538
2011.01.27 00:00:00, 1, 1.37024, 1.37048, 1.38545, 1.09250934142925
2011.01.23 00:00:00, 1, 1.35957, 1.35988, 1.37024, 0.7620056341343164
2011.01.21 00:00:00, 1, 1.36196, 1.3623, 1.37019, 0.5793121677582273
2011.01.20 00:00:00, 1, 1.35111, 1.35135, 1.36862, 1.278208288000229
2011.01.19 00:00:00, 1, 1.34528, 1.34557, 1.36572, 1.497829448144633
2011.01.18 00:00:00, 1, 1.34428, 1.34454, 1.36196, 1.295860981343189
2011.01.17 00:00:00, 1, 1.32997, 1.33026, 1.36196, 2.383512410054384
2011.01.16 00:00:00, 1, 1.33389, 1.33407, 1.35111, 1.277466657670418
2011.01.13 00:00:00, 1, 1.33323, 1.33347, 1.34428, 0.8108128379949435
2011.01.12 00:00:00, 1, 1.31052, 1.31076, 1.33875, 2.135793425510498
2011.01.11 00:00:00, 1, 1.29969, 1.30001, 1.33875, 2.980710784879471
2011.01.10 00:00:00, 1, 1.29443, 1.29463, 1.33875, 3.408450051373976
2011.01.09 00:00:00, 1, 1.29034, 1.29053, 1.33323, 3.309205325728099
2011.01.07 00:00:00, 1, 1.29055, 1.29086, 1.31052, 1.523381504009902
2010.12.30 00:00:00, 1, 1.32948, 1.32973, 1.33827, 0.6423564100249716
2010.12.29 00:00:00, 1, 1.32299, 1.32321, 1.33827, 1.138330599626609
2010.12.28 00:00:00, 1, 1.31269, 1.31287, 1.33827, 1.934957987034265
2010.12.27 00:00:00, 1, 1.32412, 1.32434, 1.33827, 1.052019454430112
2010.12.26 00:00:00, 1, 1.31294, 1.31312, 1.32948, 1.246058464210088
2010.12.24 00:00:00, 1, 1.31209, 1.31241, 1.32412, 0.8924692665899356
2010.12.23 00:00:00, 1, 1.31279, 1.31297, 1.32412, 0.8493361466799542
2010.12.22 00:00:00, 1, 1.31136, 1.31154, 1.32412, 0.9593094192288778
2010.12.15 00:00:00, 1, 1.32117, 1.32139, 1.32865, 0.5495129317196156
2010.12.12 00:00:00, 1, 1.31989, 1.32007, 1.33854, 1.399359037495548
2010.12.10 00:00:00, 1, 1.32262, 1.3228, 1.33854, 1.190062149370179
2010.12.09 00:00:00, 1, 1.32486, 1.32504, 1.33854, 1.018975589873652
2010.12.08 00:00:00, 1, 1.33068, 1.33086, 1.33854, 0.5771485255658692
2010.12.07 00:00:00, 1, 1.32218, 1.32236, 1.33068, 0.6292637916168831
2010.12.02 00:00:00, 1, 1.32023, 1.32041, 1.34136, 1.586844716450906
2010.12.01 00:00:00, 1, 1.3106, 1.31078, 1.34136, 2.333282466046073
2010.11.30 00:00:00, 1, 1.30137, 1.30155, 1.34136, 3.059083888517478
2010.11.29 00:00:00, 1, 1.30884, 1.30902, 1.34136, 2.470890253965329
2010.11.19 00:00:00, 1, 1.36718, 1.36736, 1.3762, 0.6465864041311119
2010.11.18 00:00:00, 1, 1.36166, 1.36184, 1.3762, 1.054595126536706
2010.11.17 00:00:00, 1, 1.35879, 1.35897, 1.3762, 1.268039947306048
2010.11.16 00:00:00, 1, 1.35098, 1.35116, 1.3762, 1.853469333372791
2010.11.11 00:00:00, 1, 1.3612, 1.36138, 1.369, 0.5598001763150132
2010.11.02 00:00:00, 1, 1.40171, 1.40189, 1.42029, 1.312682366538012
2010.11.01 00:00:00, 1, 1.39156, 1.39174, 1.42029, 2.051654258529985
2010.10.31 00:00:00, 1, 1.39734, 1.39752, 1.42029, 1.629524668298335
2010.10.29 00:00:00, 1, 1.39459, 1.39521, 1.41344, 1.307194229128272
2010.10.28 00:00:00, 1, 1.38933, 1.38951, 1.40171, 0.8781211087358647
2010.10.27 00:00:00, 1, 1.38245, 1.38263, 1.39734, 1.064052949473761
2010.10.26 00:00:00, 1, 1.38201, 1.38219, 1.39734, 1.096229404997069
2010.10.22 00:00:00, 1, 1.39528, 1.39546, 1.40282, 0.5274926896393419
2010.10.21 00:00:00, 1, 1.39156, 1.39174, 1.40282, 0.7962286929776479
2010.10.20 00:00:00, 1, 1.39129, 1.39147, 1.40282, 0.8157896628308798
2010.10.19 00:00:00, 1, 1.37672, 1.3769, 1.40282, 1.882735777790687
2010.10.12 00:00:00, 1, 1.39703, 1.39721, 1.40755, 0.7401415860790402
2010.10.11 00:00:00, 1, 1.38767, 1.38785, 1.40755, 1.419645881225367
2010.10.10 00:00:00, 1, 1.3978, 1.398, 1.40755, 0.6832164830447968
2010.10.08 00:00:00, 1, 1.3928, 1.39298, 1.40755, 1.046094198736356
2010.10.05 00:00:00, 1, 1.38295, 1.38313, 1.3978, 1.060775877652825
2010.10.04 00:00:00, 1, 1.36544, 1.36561, 1.39508, 2.158278650105468
2010.10.03 00:00:00, 1, 1.37651, 1.37669, 1.39508, 1.335987388395283
2010.10.01 00:00:00, 1, 1.379, 1.37918, 1.39123, 0.8738216098622114
2010.09.30 00:00:00, 1, 1.36557, 1.36575, 1.38295, 1.25954729526865
2010.09.29 00:00:00, 1, 1.36054, 1.36072, 1.379, 1.343584165110901
2010.09.28 00:00:00, 1, 1.35817, 1.35835, 1.379, 1.520428223271023
2010.09.27 00:00:00, 1, 1.3462, 1.3464, 1.379, 2.421631258356853
2010.09.26 00:00:00, 1, 1.3466, 1.34678, 1.36557, 1.395366107233021
2010.09.24 00:00:00, 1, 1.34919, 1.34937, 1.36054, 0.8279041498973384
2010.09.23 00:00:00, 1, 1.33419, 1.33437, 1.35817, 1.783853873886015
2010.09.22 00:00:00, 1, 1.33999, 1.34017, 1.34919, 0.6731393517862094
2010.09.21 00:00:00, 1, 1.3305, 1.33068, 1.34919, 1.391206313416011
2010.09.20 00:00:00, 1, 1.30912, 1.30932, 1.34919, 3.045557320948429
2010.09.19 00:00:00, 1, 1.3067, 1.3069, 1.33999, 2.532333358842892
2010.09.17 00:00:00, 1, 1.30487, 1.30505, 1.33999, 2.677661376229048
2010.09.16 00:00:00, 1, 1.31052, 1.3107, 1.3305, 1.510850654701954
2010.09.15 00:00:00, 1, 1.29856, 1.29874, 1.31052, 0.9071586988664291
2010.09.14 00:00:00, 1, 1.29586, 1.29604, 1.31052, 1.117404657910563
2010.09.13 00:00:00, 1, 1.28775, 1.28793, 1.31052, 1.754222481071628
2010.09.12 00:00:00, 1, 1.27933, 1.27951, 1.31052, 2.423925023254341
2010.09.10 00:00:00, 1, 1.26784, 1.26802, 1.29856, 2.408821302372522
2010.09.09 00:00:00, 1, 1.26529, 1.26549, 1.29586, 2.400240261125909
2010.09.08 00:00:00, 1, 1.27277, 1.27295, 1.28775, 1.16281810539217
2010.09.07 00:00:00, 1, 1.26954, 1.26972, 1.27933, 0.7569670904421992
2010.09.01 00:00:00, 1, 1.2789, 1.27908, 1.28951, 0.8155446086480522
2010.08.31 00:00:00, 1, 1.26966, 1.26984, 1.28951, 1.549233653103969
2010.08.30 00:00:00, 1, 1.26574, 1.26592, 1.28951, 1.863731888065462
