Open0,High0,Low0,Close0,Open1,High1,Low1,Close1,Open2,High2,Low2,Close2,Open3,High3,Low3,Close3,Open4,High4,Low4,Close4,Open5,High5,Low5,Close5
0,0.00053,-0.00028,0.0002,0.00018,0.0003,-8.000000000000001e-005,0,6.999999999999999e-005,0.0004,-0.00012,0.00018,-0.00054,0.00055,-0.00054,8.000000000000001e-005,-0.00074,-0.00019,-0.0009300000000000001,-0.00054,-0.00162,-0.0006800000000000001,-0.00172,-0.00073
0,0.00012,-0.00026,-0.00018,-0.00011,0.00022,-0.0003,0,-0.0007200000000000001,0.00037,-0.0007200000000000001,-0.0001,-0.00092,-0.00037,-0.00111,-0.0007200000000000001,-0.0018,-0.00086,-0.0019,-0.00091,-0.00192,-0.00166,-0.00254,-0.00179
0,0.00033,-0.00019,0.00011,-0.00061,0.00048,-0.00061,1e-005,-0.00081,-0.00026,-0.001,-0.00061,-0.00169,-0.00075,-0.00179,-0.0008,-0.00181,-0.00155,-0.00243,-0.00168,-0.00124,-0.00108,-0.00181,-0.0018
0,0.00109,0,0.00062,-0.0002,0.00035,-0.00039,0,-0.00108,-0.00014,-0.00118,-0.00019,-0.0012,-0.00094,-0.00182,-0.00107,-0.00063,-0.00047,-0.0012,-0.00119,-0.00053,-0.00034,-0.00069,-0.00063
0,0.00055,-0.00019,0.0002,-0.00088,6e-005,-0.00098,1e-005,-0.001,-0.00074,-0.00162,-0.00087,-0.00043,-0.00027,-0.001,-0.00099,-0.00033,-0.00014,-0.00049,-0.00043,-0.0001,0.00016,-0.00038,-0.00031
0,0.00094,-0.0001,0.00089,-0.00012,0.00014,-0.00074,1e-005,0.00045,0.00061,-0.00012,-0.00011,0.00055,0.00074,0.00039,0.00045,0.00078,0.00104,0.0005,0.00057,0.00079,0.0009,0.00069,0.00078
0,0.00026,-0.00062,0.00013,0.00057,0.00073,0,1e-005,0.00067,0.00086,0.00051,0.00057,0.0009,0.00116,0.00062,0.00069,0.00091,0.00102,0.00081,0.0009,0.00087,0.00101,0.00069,0.00091
0,0.00016,-0.00057,-0.00056,0.0001,0.00029,-6e-005,0,0.00033,0.00059,5e-005,0.00012,0.00034,0.00045,0.00024,0.00033,0.0003,0.00044,0.00012,0.00034,0.0006400000000000001,0.00079,0.00022,0.0003
0,0.00019,-0.00016,-0.0001,0.00023,0.00049,-5e-005,2e-005,0.00024,0.00035,0.00014,0.00023,0.0002,0.00034,2e-005,0.00024,0.00054,0.00069,0.00012,0.0002,0.0008,0.00104,0.0004,0.00052
0,0.00026,-0.00028,-0.00021,1e-005,0.00012,-9.000000000000001e-005,0,-3e-005,0.00011,-0.00021,1e-005,0.00031,0.00046,-0.00011,-3e-005,0.00057,0.00081,0.00017,0.00029,0.00051,0.00112,0.00043,0.00057
0,0.00011,-0.0001,-1e-005,-4e-005,0.0001,-0.00022,0,0.0003,0.00045,-0.00012,-4e-005,0.00056,0.0008,0.00016,0.00028,0.0005,0.00111,0.00042,0.00056,0.00052,0.00121,0.0003,0.00052
0,0.00014,-0.00018,4e-005,0.00034,0.00049,-8.000000000000001e-005,0,0.0006,0.00084,0.0002,0.00032,0.00054,0.00115,0.00046,0.0006,0.00056,0.00125,0.00034,0.00056,-0.00028,0.00099,-0.0003,0.00055
0,0.00015,-0.00042,-0.00034,0.00026,0.0005,-0.00014,-2e-005,0.0002,0.00081,0.00012,0.00026,0.00022,0.00091,0,0.00022,-0.00062,0.00065,-0.0006400000000000001,0.00021,0.00028,0.00132,-0.00076,-0.00062
0,0.00024,-0.0004,-0.00028,-6e-005,0.00055,-0.00014,0,-4e-005,0.00065,-0.00026,-4e-005,-0.00088,0.00039,-0.0009,-5e-005,2e-005,0.00106,-0.00102,-0.00088,-0.00016,0.00027,-0.0006,3e-005
0,0.00061,-8.000000000000001e-005,6e-005,2e-005,0.00071,-0.0002,2e-005,-0.00082,0.00045,-0.00084,1e-005,8.000000000000001e-005,0.00112,-0.00096,-0.00082,-0.0001,0.00033,-0.00054,9.000000000000001e-005,-5e-005,0.00037,-0.00012,-9.000000000000001e-005
0,0.00069,-0.00022,0,-0.00084,0.00043,-0.00086,-1e-005,6e-005,0.0011,-0.00098,-0.00084,-0.00012,0.00031,-0.00056,6.999999999999999e-005,-6.999999999999999e-005,0.00035,-0.00014,-0.00011,-2e-005,0.00045,-0.00024,-6.999999999999999e-005
0,0.00127,-2e-005,0.00083,0.0009,0.00194,-0.00014,0,0.0007200000000000001,0.00115,0.00028,0.00091,0.00077,0.00119,0.0007,0.00073,0.00082,0.00129,0.0006,0.00077,0.00013,0.00099,-6.999999999999999e-005,0.00083
0,0.00104,-0.00104,-0.0009,-0.00018,0.00025,-0.00062,1e-005,-0.00013,0.00029,-0.0002,-0.00017,-8.000000000000001e-005,0.00039,-0.0003,-0.00013,-0.00077,9.000000000000001e-005,-0.0009700000000000001,-6.999999999999999e-005,-0.0006800000000000001,-0.0006,-0.00162,-0.00077
0,0.00043,-0.00044,0.00019,5e-005,0.00047,-2e-005,1e-005,0.0001,0.00057,-0.00012,5e-005,-0.00059,0.00027,-0.00079,0.00011,-0.0005,-0.00042,-0.00144,-0.00059,-0.00092,2e-005,-0.00092,-0.00051
0,0.00042,-6.999999999999999e-005,-4e-005,5e-005,0.00052,-0.00017,0,-0.0006400000000000001,0.00022,-0.00084,6e-005,-0.00055,-0.00047,-0.00149,-0.0006400000000000001,-0.0009700000000000001,-3e-005,-0.0009700000000000001,-0.00056,0.00084,0.0009300000000000001,-0.00099,-0.00095
0,0.00047,-0.00022,-5e-005,-0.00069,0.00017,-0.00089,1e-005,-0.0006,-0.00052,-0.00154,-0.00069,-0.00102,-8.000000000000001e-005,-0.00102,-0.00061,0.00079,0.00088,-0.00104,-0.001,0.00056,0.00086,0.00045,0.00079
0,0.00086,-0.0002,0.0007,9.000000000000001e-005,0.00017,-0.00085,0,-0.00033,0.00061,-0.00033,8.000000000000001e-005,0.00148,0.00157,-0.00035,-0.00031,0.00125,0.00155,0.00114,0.00148,0.0011,0.00128,0.00089,0.00125
0,8.000000000000001e-005,-0.00094,-9.000000000000001e-005,-0.00042,0.00052,-0.00042,-1e-005,0.00139,0.00148,-0.00044,-0.0004,0.00116,0.00146,0.00105,0.00139,0.00101,0.00119,0.0008,0.00116,0.00089,0.0012,0.00065,0.00103
0,0.00094,0,0.00041,0.00181,0.0019,-2e-005,2e-005,0.00158,0.00188,0.00147,0.00181,0.00143,0.00161,0.00122,0.00158,0.00131,0.00162,0.00107,0.00145,0.00124,0.00167,0.00073,0.0013
0,9.000000000000001e-005,-0.00183,-0.00179,-0.00023,6.999999999999999e-005,-0.00034,0,-0.00038,-0.0002,-0.00059,-0.00023,-0.0005,-0.00019,-0.00074,-0.00036,-0.00057,-0.00014,-0.00108,-0.00051,-0.00034,-0.0003,-0.00091,-0.00059
0,0.0003,-0.00011,0.00023,-0.00015,3e-005,-0.00036,0,-0.00027,4e-005,-0.00051,-0.00013,-0.00034,9.000000000000001e-005,-0.00085,-0.00028,-0.00011,-6.999999999999999e-005,-0.0006800000000000001,-0.00036,-0.00066,0.00014,-0.00134,-0.00011
0,0.00018,-0.00021,0.00015,-0.00012,0.00019,-0.00036,2e-005,-0.00019,0.00024,-0.0007,-0.00013,4e-005,8.000000000000001e-005,-0.00053,-0.00021,-0.00051,0.00029,-0.00119,4e-005,-0.00049,-0.0004,-0.0014,-0.0005
0,0.00031,-0.00024,0.00014,-6.999999999999999e-005,0.00036,-0.00058,-1e-005,0.00016,0.0002,-0.00041,-9.000000000000001e-005,-0.00039,0.00041,-0.00107,0.00016,-0.00037,-0.00028,-0.00128,-0.00038,-0.00099,0.00015,-0.001,-0.00038
0,0.00043,-0.00051,6e-005,0.00023,0.00027,-0.00034,-2e-005,-0.00032,0.00048,-0.001,0.00023,-0.0003,-0.00021,-0.00121,-0.00031,-0.00092,0.00022,-0.0009300000000000001,-0.00031,0.00395,0.0046,0.00362,0.00371
0,4e-005,-0.00057,-0.00025,-0.00055,0.00025,-0.00123,0,-0.00053,-0.00044,-0.00144,-0.00054,-0.00115,-1e-005,-0.00116,-0.00054,0.00372,0.00437,0.00339,0.00348,0.00401,0.00454,0.00341,0.00372
0,0.0008,-0.0006800000000000001,0.00055,2e-005,0.00011,-0.00089,1e-005,-0.0006,0.00054,-0.00061,1e-005,0.00427,0.00492,0.00394,0.00403,0.00456,0.00509,0.00396,0.00427,0.00399,0.00633,0.00274,0.00457
0,9.000000000000001e-005,-0.00091,-1e-005,-0.00062,0.00052,-0.00063,-1e-005,0.00425,0.0049,0.00392,0.00401,0.00454,0.00507,0.00394,0.00425,0.00397,0.00631,0.00272,0.00455,0.0041,0.0043,0.00386,0.00397
0,0.00114,-1e-005,0.00061,0.00487,0.00552,0.00454,0.00463,0.00516,0.00569,0.00456,0.00487,0.00459,0.00693,0.00334,0.00517,0.00472,0.00492,0.00448,0.00459,0.00456,0.00513,0.00442,0.00473
0,0.00065,-0.00033,-0.00024,0.00029,0.00082,-0.00031,0,-0.00028,0.00206,-0.00153,0.0003,-0.00015,5e-005,-0.00039,-0.00028,-0.00031,0.00026,-0.00045,-0.00014,-0.00133,0.00032,-0.00177,-0.00032
0,0.00053,-0.0006,-0.00029,-0.00057,0.00177,-0.00182,1e-005,-0.00044,-0.00024,-0.0006800000000000001,-0.00057,-0.0006,-3e-005,-0.00074,-0.00043,-0.00162,3e-005,-0.00206,-0.00061,0.00055,0.00177,-0.0023,-0.00166
0,0.00234,-0.00125,0.00058,0.00013,0.00033,-0.00011,0,-3e-005,0.00054,-0.00017,0.00014,-0.00105,0.0006,-0.00149,-4e-005,0.00112,0.00234,-0.00173,-0.00109,0.00332,0.00471,0,0.00112
0,0.0002,-0.00024,-0.00013,-0.00016,0.00041,-0.0003,1e-005,-0.00118,0.00047,-0.00162,-0.00017,0.00099,0.00221,-0.00186,-0.00122,0.00319,0.00458,-0.00013,0.00099,0.00273,0.00344,0.00258,0.00321
0,0.00057,-0.00014,0.00017,-0.00102,0.00063,-0.00146,-1e-005,0.00115,0.00237,-0.0017,-0.00106,0.00335,0.00474,3e-005,0.00115,0.00289,0.0036,0.00274,0.00337,0.00328,0.00348,0.00199,0.0029
0,0.00165,-0.00044,0.00101,0.00217,0.00339,-0.0006800000000000001,-4e-005,0.00437,0.00576,0.00105,0.00217,0.00391,0.00462,0.00376,0.00439,0.0043,0.0045,0.00301,0.00392,0.00457,0.0048,0.00361,0.00431
0,0.00122,-0.00285,-0.00221,0.0022,0.00359,-0.00112,0,0.00174,0.00245,0.00159,0.00222,0.00213,0.00233,0.00084,0.00175,0.0024,0.00263,0.00144,0.00214,0.00247,0.00331,0.00237,0.0024
0,0.00139,-0.00332,-0.0022,-0.00046,0.00025,-0.00061,2e-005,-6.999999999999999e-005,0.00013,-0.00136,-0.00045,0.0002,0.00043,-0.00076,-6e-005,0.00027,0.00111,0.00017,0.0002,0.0011,0.00219,-6e-005,0.00027
0,0.00071,-0.00015,0.00048,0.00039,0.00059,-0.0009,1e-005,0.00066,0.00089,-0.0003,0.0004,0.00073,0.00157,0.00063,0.00066,0.00156,0.00265,0.0004,0.00073,0.00181,0.00223,0.00088,0.00158
0,0.0002,-0.00129,-0.00038,0.00027,0.0005,-0.00069,1e-005,0.00034,0.00118,0.00024,0.00027,0.00117,0.00226,1e-005,0.00034,0.00142,0.00184,0.00049,0.00119,0.00241,0.00261,0.00128,0.00142
0,0.00023,-0.00096,-0.00026,6.999999999999999e-005,0.00091,-3e-005,0,0.0009,0.00199,-0.00026,6.999999999999999e-005,0.00115,0.00157,0.00022,0.00092,0.00214,0.00234,0.00101,0.00115,0.00133,0.00214,0.0013,0.00214
0,0.00084,-0.0001,-6.999999999999999e-005,0.00083,0.00192,-0.00033,0,0.00108,0.0015,0.00015,0.00085,0.00207,0.00227,0.00094,0.00108,0.00126,0.00207,0.00123,0.00207,0.00105,0.00158,0.0009700000000000001,0.00125
0,0.00109,-0.00116,-0.00083,0.00025,0.00067,-0.0006800000000000001,2e-005,0.00124,0.00144,0.00011,0.00025,0.00043,0.00124,0.0004,0.00124,0.00022,0.00075,0.00014,0.00042,0.00015,0.00035,-1e-005,0.00019
0,0.00042,-0.0009300000000000001,-0.00023,0.00099,0.00119,-0.00014,0,0.00018,0.00099,0.00015,0.00099,-3e-005,0.0005,-0.00011,0.00017,-0.0001,0.0001,-0.00026,-6e-005,-0.00075,-6e-005,-0.00075,-9.000000000000001e-005
0,0.0002,-0.00113,-0.00099,-0.00081,0,-0.00084,0,-0.00102,-0.00049,-0.0011,-0.00082,-0.00109,-0.00089,-0.00125,-0.00105,-0.00174,-0.00105,-0.00174,-0.00108,-0.00174,-0.00164,-0.00189,-0.00173
0,0.00081,-3e-005,0.00081,-0.00021,0.00032,-0.00029,-1e-005,-0.00028,-8.000000000000001e-005,-0.00044,-0.00024,-0.0009300000000000001,-0.00024,-0.0009300000000000001,-0.00027,-0.0009300000000000001,-0.00083,-0.00108,-0.00092,-0.00106,-0.0009,-0.00128,-0.00094
0,0.00053,-8.000000000000001e-005,0.0002,-6.999999999999999e-005,0.00013,-0.00023,-3e-005,-0.0007200000000000001,-3e-005,-0.0007200000000000001,-6e-005,-0.0007200000000000001,-0.00062,-0.00087,-0.00071,-0.00085,-0.00069,-0.00107,-0.00073,-0.00048,-0.00038,-0.00087,-0.00085
0,0.0002,-0.00016,4e-005,-0.00065,4e-005,-0.00065,1e-005,-0.00065,-0.00055,-0.0008,-0.0006400000000000001,-0.00078,-0.00062,-0.001,-0.00066,-0.00041,-0.00031,-0.0008,-0.00078,-0.00024,-0.00022,-0.00043,-0.0004
0,0.00069,0,0.00066,0,0.0001,-0.00015,1e-005,-0.00013,3e-005,-0.00035,-1e-005,0.00024,0.00034,-0.00015,-0.00013,0.00041,0.00043,0.00022,0.00025,0.00044,0.00054,0.00036,0.00039
0,0.0001,-0.00015,1e-005,-0.00013,3e-005,-0.00035,-1e-005,0.00024,0.00034,-0.00015,-0.00013,0.00041,0.00043,0.00022,0.00025,0.00044,0.00054,0.00036,0.00039,0.00056,0.00059,0.00026,0.00044
0,0.00016,-0.00022,0.00012,0.00037,0.00047,-2e-005,0,0.00054,0.00056,0.00035,0.00038,0.00057,0.00067,0.00049,0.00052,0.00069,0.0007200000000000001,0.00039,0.00057,0.0006400000000000001,0.0007,0.00028,0.00066
0,0.0001,-0.00039,-0.00037,0.00017,0.00019,-2e-005,1e-005,0.0002,0.0003,0.00012,0.00015,0.00032,0.00035,2e-005,0.0002,0.00027,0.00033,-9.000000000000001e-005,0.00029,-4e-005,0.00038,-0.00021,0.00028
0,2e-005,-0.00019,-0.00016,3e-005,0.00013,-5e-005,-2e-005,0.00015,0.00018,-0.00015,3e-005,0.0001,0.00016,-0.00026,0.00012,-0.00021,0.00021,-0.00038,0.00011,-0.00051,0.00012,-0.00052,-0.0002
0,0.0001,-8.000000000000001e-005,-5e-005,0.00012,0.00015,-0.00018,0,6.999999999999999e-005,0.00013,-0.00029,9.000000000000001e-005,-0.00024,0.00018,-0.00041,8.000000000000001e-005,-0.00054,9.000000000000001e-005,-0.00055,-0.00023,3e-005,0.00017,-0.00079,-0.00054
0,3e-005,-0.0003,-0.00012,-5e-005,1e-005,-0.00041,-3e-005,-0.00036,6e-005,-0.00053,-4e-005,-0.00066,-3e-005,-0.00067,-0.00035,-9.000000000000001e-005,5e-005,-0.00091,-0.00066,-9.000000000000001e-005,0.00037,-0.00043,-6.999999999999999e-005
0,6e-005,-0.00036,2e-005,-0.00031,0.00011,-0.00048,1e-005,-0.00061,2e-005,-0.00062,-0.0003,-4e-005,0.0001,-0.00086,-0.00061,-4e-005,0.00042,-0.00038,-2e-005,-0.00102,0.00061,-0.0014,-3e-005
0,0.00042,-0.00017,0.00032,-0.0003,0.00033,-0.00031,1e-005,0.00027,0.00041,-0.00055,-0.0003,0.00027,0.00073,-6.999999999999999e-005,0.00029,-0.00071,0.00092,-0.00109,0.00028,-0.0012,0.00021,-0.00173,-0.0007
0,0.00063,-1e-005,0.00031,0.00057,0.00071,-0.00025,0,0.00057,0.00103,0.00023,0.00059,-0.00041,0.00122,-0.00079,0.00058,-0.0009,0.00051,-0.00143,-0.0004,-0.0014,-0.00061,-0.00205,-0.00091
0,0.00014,-0.00082,-0.00057,0,0.00046,-0.00034,2e-005,-0.00098,0.00065,-0.00136,1e-005,-0.00147,-6e-005,-0.002,-0.0009700000000000001,-0.00197,-0.00118,-0.00262,-0.00148,-0.00212,-0.00147,-0.00217,-0.00198
0,0.00046,-0.00034,2e-005,-0.00098,0.00065,-0.00136,1e-005,-0.00147,-6e-005,-0.002,-0.0009700000000000001,-0.00197,-0.00118,-0.00262,-0.00148,-0.00212,-0.00147,-0.00217,-0.00198,-0.00167,-0.00148,-0.00239,-0.00211
0,0.00163,-0.00038,0.00099,-0.00049,0.00092,-0.00102,1e-005,-0.00099,-0.0002,-0.00164,-0.0005,-0.00114,-0.00049,-0.00119,-0.001,-0.00069,-0.0005,-0.00141,-0.00113,-0.0004,-8.000000000000001e-005,-0.00111,-0.00069
0,0.00141,-0.00053,0.0005,-0.0005,0.00029,-0.00115,-1e-005,-0.00065,0,-0.0007,-0.00051,-0.0002,-1e-005,-0.00092,-0.0006400000000000001,9.000000000000001e-005,0.00041,-0.00062,-0.0002,-0.00012,0.00042,-0.00043,9.000000000000001e-005
0,0.00079,-0.00065,0.00049,-0.00015,0.0005,-0.0002,-1e-005,0.0003,0.00049,-0.00042,-0.00014,0.00059,0.00091,-0.00012,0.0003,0.00038,0.00092,6.999999999999999e-005,0.00059,-0.00023,0.00155,-0.00052,0.00035
0,0.00065,-5e-005,0.00014,0.00045,0.0006400000000000001,-0.00027,1e-005,0.00074,0.00106,3e-005,0.00045,0.00053,0.00107,0.00022,0.00074,-8.000000000000001e-005,0.0017,-0.00037,0.0005,-0.00061,0.00039,-0.00063,-6.999999999999999e-005
0,0.00019,-0.0007200000000000001,-0.00044,0.00029,0.00061,-0.00042,0,8.000000000000001e-005,0.00062,-0.00023,0.00029,-0.00053,0.00125,-0.00082,5e-005,-0.00106,-6e-005,-0.00108,-0.00052,-0.0019,-0.00085,-0.00205,-0.00106
0,0.00032,-0.00071,-0.00029,-0.00021,0.00033,-0.00052,0,-0.00082,0.00096,-0.00111,-0.00024,-0.00135,-0.00035,-0.00137,-0.00081,-0.00219,-0.00114,-0.00234,-0.00135,-0.00219,-0.00188,-0.00245,-0.0022
0,0.00054,-0.00031,0.00021,-0.00061,0.00117,-0.0009,-3e-005,-0.00114,-0.00014,-0.00116,-0.0006,-0.00198,-0.0009300000000000001,-0.00213,-0.00114,-0.00198,-0.00167,-0.00224,-0.00199,-0.00192,-0.00157,-0.00237,-0.00199
0,0.00178,-0.00029,0.00058,-0.00053,0.00047,-0.00055,1e-005,-0.00137,-0.00032,-0.00152,-0.00053,-0.00137,-0.00106,-0.00163,-0.00138,-0.00131,-0.00096,-0.00176,-0.00138,-0.00113,-0.00085,-0.00142,-0.00131
0,0.001,-2e-005,0.00054,-0.00084,0.00021,-0.00099,0,-0.00084,-0.00053,-0.0011,-0.00085,-0.00078,-0.00043,-0.00123,-0.00085,-0.0006,-0.00032,-0.00089,-0.00078,0.00023,0.00035,-0.00126,-0.00061
0,0.00105,-0.00015,0.00084,0,0.00031,-0.00026,-1e-005,6e-005,0.00041,-0.00039,-1e-005,0.00024,0.00052,-5e-005,6e-005,0.00107,0.00119,-0.00042,0.00023,0.00118,0.00119,0.00088,0.00106
0,0.00031,-0.00026,-1e-005,6e-005,0.00041,-0.00039,-1e-005,0.00024,0.00052,-5e-005,6e-005,0.00107,0.00119,-0.00042,0.00023,0.00118,0.00119,0.00088,0.00106,0.00133,0.00141,0.00116,0.00116
0,0.00035,-0.00045,-6.999999999999999e-005,0.00018,0.00046,-0.00011,0,0.00101,0.00113,-0.00048,0.00017,0.00112,0.00113,0.00082,0.001,0.00127,0.00135,0.0011,0.0011,0.00104,0.00128,0.00102,0.00126
0,0.00028,-0.00029,-0.00018,0.00083,0.00095,-0.00066,-1e-005,0.00094,0.00095,0.0006400000000000001,0.00082,0.00109,0.00117,0.00092,0.00092,0.00086,0.0011,0.00084,0.00108,0.00109,0.00115,0.00084,0.00086
0,0.00012,-0.00149,-0.00084,0.00011,0.00012,-0.00019,-1e-005,0.00026,0.00034,9.000000000000001e-005,9.000000000000001e-005,3e-005,0.00027,1e-005,0.00025,0.00026,0.00032,1e-005,3e-005,0.00053,0.00086,8.000000000000001e-005,0.00026
0,1e-005,-0.0003,-0.00012,0.00015,0.00023,-2e-005,-2e-005,-8.000000000000001e-005,0.00016,-0.0001,0.00014,0.00015,0.00021,-0.0001,-8.000000000000001e-005,0.00042,0.00075,-3e-005,0.00015,0.00091,0.0009300000000000001,-0.00027,0.00038
0,8.000000000000001e-005,-0.00017,-0.00017,-0.00023,1e-005,-0.00025,-1e-005,0,6e-005,-0.00025,-0.00023,0.00027,0.0006,-0.00018,0,0.00076,0.00078,-0.00042,0.00023,0.00013,0.00104,-0.00036,0.00076
0,0.00024,-2e-005,0.00022,0.00023,0.00029,-2e-005,0,0.0005,0.00083,5e-005,0.00023,0.00099,0.00101,-0.00019,0.00046,0.00036,0.00127,-0.00013,0.00099,0.00317,0.00354,0.00029,0.00036
0,6e-005,-0.00025,-0.00023,0.00027,0.0006,-0.00018,0,0.00076,0.00078,-0.00042,0.00023,0.00013,0.00104,-0.00036,0.00076,0.00294,0.00331,6e-005,0.00013,0.00234,0.00325,0.00221,0.00295
0,0.00033,-0.00045,-0.00027,0.00049,0.00051,-0.00069,-4e-005,-0.00014,0.00077,-0.00063,0.00049,0.00267,0.00304,-0.00021,-0.00014,0.00207,0.00298,0.00194,0.00268,0.00294,0.00352,0.00189,0.00207
0,2e-005,-0.00118,-0.00053,-0.00063,0.00028,-0.00112,0,0.00218,0.00255,-0.0007,-0.00063,0.00158,0.00249,0.00145,0.00219,0.00245,0.00303,0.0014,0.00158,0.00207,0.00251,0.00176,0.00247
0,0.00091,-0.00049,0.00063,0.00281,0.00318,-6.999999999999999e-005,0,0.00221,0.00312,0.00208,0.00282,0.00308,0.00366,0.00203,0.00221,0.0027,0.00314,0.00239,0.0031,0.00276,0.00328,0.00234,0.00266
0,0.00037,-0.00288,-0.00281,-0.0006,0.00031,-0.00073,1e-005,0.00027,0.00085,-0.00078,-0.0006,-0.00011,0.00033,-0.00042,0.00029,-5e-005,0.00047,-0.00047,-0.00015,-0.0004,0.00037,-0.00071,-6.999999999999999e-005
0,0.00091,-0.00013,0.00061,0.00087,0.00145,-0.00018,0,0.00049,0.0009300000000000001,0.00018,0.00089,0.00055,0.00107,0.00013,0.00045,0.0002,0.0009700000000000001,-0.00011,0.00053,-6.999999999999999e-005,0.00038,-0.00027,0.00016
0,0.00058,-0.00105,-0.00087,-0.00038,6e-005,-0.00069,2e-005,-0.00032,0.0002,-0.00074,-0.00042,-0.00067,0.0001,-0.00098,-0.00034,-0.00094,-0.00049,-0.00114,-0.00071,-0.00112,-0.0009300000000000001,-0.00167,-0.00095
