Open0,High0,Low0,Close0,Open1,High1,Low1,Close1,Open2,High2,Low2,Close2,Open3,High3,Low3,Close3,Open4,High4,Low4,Close4,Open5,High5,Low5,Close5
0,0.00044,-0.00031,0.0004,6e-005,0.00058,-0.00036,-4e-005,-0.00029,0.00048,-0.0006,4e-005,-0.00056,-0.00011,-0.00076,-0.00033,-0.00074,-0.00055,-0.00129,-0.00057,0.00045,0.00071,-0.00078,-0.00075
0,0.00052,-0.00042,-0.0001,-0.00035,0.00042,-0.00066,-2e-005,-0.00062,-0.00017,-0.00082,-0.00039,-0.0008,-0.00061,-0.00135,-0.00063,0.00039,0.00065,-0.00084,-0.00081,0.00114,0.00159,-0.00011,0.00036
0,0.00077,-0.00031,0.00033,-0.00027,0.00018,-0.00047,-4e-005,-0.00045,-0.00026,-0.001,-0.00028,0.00074,0.001,-0.00049,-0.00046,0.00149,0.00194,0.00024,0.00071,0.00211,0.00226,3e-005,0.00147
0,0.00045,-0.0002,0.00023,-0.00018,1e-005,-0.00073,-1e-005,0.00101,0.00127,-0.00022,-0.00019,0.00176,0.00221,0.00051,0.00098,0.00238,0.00253,0.0003,0.00174,0.00226,0.00258,0.0019,0.00237
0,0.00019,-0.00055,0.00017,0.00119,0.00145,-4e-005,-1e-005,0.00194,0.00239,0.00069,0.00116,0.00256,0.00271,0.00048,0.00192,0.00244,0.00276,0.00208,0.00255,0.00266,0.00266,0.00204,0.00244
0,0.00026,-0.00123,-0.0012,0.00075,0.0012,-0.0005,-3e-005,0.00137,0.00152,-0.00071,0.00073,0.00125,0.00157,0.00089,0.00136,0.00147,0.00147,0.00085,0.00125,0.00166,0.00166,0.00125,0.00146
0,0.00045,-0.00125,-0.00078,0.00062,0.00077,-0.00146,-2e-005,0.0005,0.00082,0.00014,0.00061,0.0007200000000000001,0.0007200000000000001,0.0001,0.0005,0.00091,0.00091,0.0005,0.00071,0.00088,0.00096,0.00032,0.00092
0,0.00015,-0.00208,-0.0006400000000000001,-0.00012,0.0002,-0.00048,-1e-005,0.0001,0.0001,-0.00052,-0.00012,0.00029,0.00029,-0.00012,9.000000000000001e-005,0.00026,0.00034,-0.0003,0.0003,0.00099,0.00101,0.00013,0.00026
0,0.00032,-0.00036,0.00011,0.00022,0.00022,-0.0004,0,0.00041,0.00041,0,0.00021,0.00038,0.00046,-0.00018,0.00042,0.00111,0.00113,0.00025,0.00038,0.00112,0.00163,0.00102,0.00111
0,0,-0.00062,-0.00022,0.00019,0.00019,-0.00022,-1e-005,0.00016,0.00024,-0.0004,0.0002,0.00089,0.00091,3e-005,0.00016,0.0009,0.00141,0.0008,0.00089,0.00116,0.00146,0.00084,0.00091
0,0,-0.00041,-0.0002,-3e-005,5e-005,-0.00059,1e-005,0.0007,0.0007200000000000001,-0.00016,-3e-005,0.00071,0.00122,0.00061,0.0007,0.0009700000000000001,0.00127,0.00065,0.0007200000000000001,0.00119,0.00154,0.00086,0.00098
0,8.000000000000001e-005,-0.00056,4e-005,0.00073,0.00075,-0.00013,0,0.00074,0.00125,0.0006400000000000001,0.00073,0.001,0.0013,0.0006800000000000001,0.00075,0.00122,0.00157,0.00089,0.00101,0.00115,0.00124,0.00109,0.00124
0,2e-005,-0.00086,-0.00073,1e-005,0.00052,-9.000000000000001e-005,0,0.00027,0.00057,-5e-005,2e-005,0.00049,0.00084,0.00016,0.00028,0.00042,0.00051,0.00036,0.00051,0.00036,0.00049,0.00017,0.00043
0,0.00051,-0.0001,-1e-005,0.00026,0.00056,-6e-005,1e-005,0.00048,0.00083,0.00015,0.00027,0.00041,0.0005,0.00035,0.0005,0.00035,0.00048,0.00016,0.00042,0.00057,0.00067,0.00014,0.00034
0,0.0003,-0.00032,-0.00025,0.00022,0.00057,-0.00011,1e-005,0.00015,0.00024,9.000000000000001e-005,0.00024,9.000000000000001e-005,0.00022,-0.0001,0.00016,0.00031,0.00041,-0.00012,8.000000000000001e-005,1e-005,0.00045,-4e-005,0.0003
0,0.00035,-0.00033,-0.00021,-6.999999999999999e-005,2e-005,-0.00013,2e-005,-0.00013,0,-0.00032,-6e-005,9.000000000000001e-005,0.00019,-0.00034,-0.00014,-0.00021,0.00023,-0.00026,8.000000000000001e-005,-0.00041,0.00012,-0.00048,-0.0002
0,9.000000000000001e-005,-6e-005,9.000000000000001e-005,-6e-005,6.999999999999999e-005,-0.00025,1e-005,0.00016,0.00026,-0.00027,-6.999999999999999e-005,-0.00014,0.0003,-0.00019,0.00015,-0.00034,0.00019,-0.00041,-0.00013,-6.999999999999999e-005,0.00019,-0.00045,-0.00035
0,0.00013,-0.00019,6.999999999999999e-005,0.00022,0.00032,-0.00021,-1e-005,-8.000000000000001e-005,0.00036,-0.00013,0.00021,-0.00028,0.00025,-0.00035,-6.999999999999999e-005,-1e-005,0.00025,-0.00039,-0.00029,-0.00014,-2e-005,-0.00032,-3e-005
0,0.0001,-0.00043,-0.00023,-0.0003,0.00014,-0.00035,-1e-005,-0.0005,3e-005,-0.00057,-0.00029,-0.00023,3e-005,-0.00061,-0.00051,-0.00036,-0.00024,-0.00054,-0.00025,-9.000000000000001e-005,2e-005,-0.00085,-0.00034
0,0.00044,-5e-005,0.00029,-0.0002,0.00033,-0.00027,1e-005,6.999999999999999e-005,0.00033,-0.00031,-0.00021,-6e-005,6e-005,-0.00024,5e-005,0.00021,0.00032,-0.00055,-4e-005,0.00019,0.00038,-0.00053,0.00019
0,0.00053,-6.999999999999999e-005,0.00021,0.00027,0.00053,-0.00011,-1e-005,0.00014,0.00026,-4e-005,0.00025,0.00041,0.00052,-0.00035,0.00016,0.00039,0.00058,-0.00033,0.00039,0.0005,0.0011,-0.00027,0.00039
0,0.00026,-0.00038,-0.00028,-0.00013,-1e-005,-0.00031,-2e-005,0.00014,0.00025,-0.00062,-0.00011,0.00012,0.00031,-0.0006,0.00012,0.00023,0.00083,-0.00054,0.00012,0.0034,0.00376,-0.00028,0.00023
0,0.00012,-0.00018,0.00011,0.00027,0.00038,-0.00049,2e-005,0.00025,0.00044,-0.00047,0.00025,0.00036,0.00096,-0.00041,0.00025,0.00353,0.00389,-0.00015,0.00036,0.00252,0.00367,0.0025,0.00353
0,0.00011,-0.00076,-0.00025,-2e-005,0.00017,-0.00074,-2e-005,9.000000000000001e-005,0.00069,-0.0006800000000000001,-2e-005,0.00326,0.00362,-0.00042,9.000000000000001e-005,0.00225,0.0034,0.00223,0.00326,0.00265,0.00319,0.00203,0.00226
0,0.00019,-0.0007200000000000001,0,0.00011,0.00071,-0.00066,0,0.00328,0.00364,-0.0004,0.00011,0.00227,0.00342,0.00225,0.00328,0.00267,0.00321,0.00205,0.00228,0.00319,0.00337,0.00238,0.00267
0,0.0006,-0.00077,-0.00011,0.00317,0.00353,-0.00051,0,0.00216,0.00331,0.00214,0.00317,0.00256,0.0031,0.00194,0.00217,0.00308,0.00326,0.00227,0.00256,0.00281,0.0034,0.0022,0.00308
0,0.00036,-0.00368,-0.00317,-0.00101,0.00014,-0.00103,0,-0.00061,-6.999999999999999e-005,-0.00123,-0.001,-9.000000000000001e-005,9.000000000000001e-005,-0.0009,-0.00061,-0.00036,0.00023,-0.0009700000000000001,-9.000000000000001e-005,0.00019,0.00029,-0.00065,-0.00036
0,0.00115,-2e-005,0.00101,0.0004,0.00094,-0.00022,1e-005,0.00092,0.0011,0.00011,0.0004,0.00065,0.00124,4e-005,0.00092,0.0012,0.0013,0.00036,0.00065,0.0011,0.00141,0,0.0012
0,0.00054,-0.00062,-0.00039,0.00052,0.0007,-0.00029,0,0.00025,0.00084,-0.00036,0.00052,0.0008,0.0009,-4e-005,0.00025,0.0007,0.00101,-0.0004,0.0008,0.00101,0.0011,0.00065,0.00071
0,0.00018,-0.00081,-0.00052,-0.00027,0.00032,-0.00088,0,0.00028,0.00038,-0.00056,-0.00027,0.00018,0.00049,-0.00092,0.00028,0.00049,0.00058,0.00013,0.00019,0.00055,0.00056,0.00033,0.00048
0,0.00059,-0.00061,0.00027,0.00055,0.00065,-0.00029,0,0.00045,0.00076,-0.00065,0.00055,0.00076,0.00085,0.0004,0.00046,0.00082,0.00083,0.0006,0.00075,0.00061,0.00086,0.00058,0.00082
0,0.0001,-0.00084,-0.00055,-0.0001,0.00021,-0.0012,0,0.00021,0.0003,-0.00015,-9.000000000000001e-005,0.00027,0.00028,5e-005,0.0002,6e-005,0.00031,3e-005,0.00027,4e-005,0.00027,1e-005,6.999999999999999e-005
0,0.00031,-0.0011,0.0001,0.00031,0.0004,-5e-005,1e-005,0.00037,0.00038,0.00015,0.0003,0.00016,0.00041,0.00013,0.00037,0.00014,0.00037,0.00011,0.00017,0.00019,0.0005,9.000000000000001e-005,0.00015
0,9.000000000000001e-005,-0.00036,-0.0003,6e-005,6.999999999999999e-005,-0.00016,-1e-005,-0.00015,0.0001,-0.00018,6e-005,-0.00017,6e-005,-0.0002,-0.00014,-0.00012,0.00019,-0.00022,-0.00016,-0.00022,0,-0.00039,-0.00012
0,1e-005,-0.00022,-6.999999999999999e-005,-0.00021,4e-005,-0.00024,0,-0.00023,0,-0.00026,-0.0002,-0.00018,0.00013,-0.00028,-0.00022,-0.00028,-6e-005,-0.00045,-0.00018,0.00036,0.00042,-0.0003,-0.00028
0,0.00025,-3e-005,0.00021,-2e-005,0.00021,-5e-005,1e-005,3e-005,0.00034,-6.999999999999999e-005,-1e-005,-6.999999999999999e-005,0.00015,-0.00024,3e-005,0.00057,0.00063,-9.000000000000001e-005,-6.999999999999999e-005,0.00065,0.00071,0.0004,0.00057
0,0.00023,-3e-005,3e-005,5e-005,0.00036,-5e-005,1e-005,-5e-005,0.00017,-0.00022,5e-005,0.00059,0.00065,-6.999999999999999e-005,-5e-005,0.00067,0.00073,0.00042,0.00059,0.00069,0.0007200000000000001,0.00056,0.00067
0,0.00031,-0.0001,-4e-005,-0.0001,0.00012,-0.00027,0,0.00054,0.0006,-0.00012,-0.0001,0.00062,0.0006800000000000001,0.00037,0.00054,0.0006400000000000001,0.00067,0.00051,0.00062,0.00057,0.00078,0.00048,0.00066
0,0.00022,-0.00017,0.0001,0.0006400000000000001,0.0007,-2e-005,0,0.0007200000000000001,0.00078,0.00047,0.0006400000000000001,0.00074,0.00077,0.00061,0.0007200000000000001,0.00067,0.00088,0.00058,0.00076,0.00054,0.0009700000000000001,0.00054,0.0006800000000000001
0,6e-005,-0.00066,-0.0006400000000000001,8.000000000000001e-005,0.00014,-0.00017,0,0.0001,0.00013,-3e-005,8.000000000000001e-005,3e-005,0.00024,-6e-005,0.00012,-0.0001,0.00033,-0.0001,4e-005,0.00012,0.00028,-0.0002,-9.000000000000001e-005
0,6e-005,-0.00025,-8.000000000000001e-005,2e-005,5e-005,-0.00011,0,-5e-005,0.00016,-0.00014,4e-005,-0.00018,0.00025,-0.00018,-4e-005,4e-005,0.0002,-0.00028,-0.00017,-0.00013,0.00037,-0.00024,4e-005
0,3e-005,-0.00013,-2e-005,-6.999999999999999e-005,0.00014,-0.00016,2e-005,-0.0002,0.00023,-0.0002,-6e-005,2e-005,0.00018,-0.0003,-0.00019,-0.00015,0.00035,-0.00026,2e-005,-0.0003,0,-0.00035,-0.00017
0,0.00021,-9.000000000000001e-005,9.000000000000001e-005,-0.00013,0.0003,-0.00013,1e-005,9.000000000000001e-005,0.00025,-0.00023,-0.00012,-8.000000000000001e-005,0.00042,-0.00019,9.000000000000001e-005,-0.00023,6.999999999999999e-005,-0.00028,-0.0001,-4e-005,2e-005,-0.0009,-0.00022
0,0.00043,0,0.00014,0.00022,0.00038,-0.0001,1e-005,5e-005,0.00055,-6e-005,0.00022,-0.0001,0.0002,-0.00015,3e-005,9.000000000000001e-005,0.00015,-0.00077,-9.000000000000001e-005,0.00045,0.00049,-0.00016,9.000000000000001e-005
0,0.00016,-0.00032,-0.00021,-0.00017,0.00033,-0.00028,0,-0.00032,-2e-005,-0.00037,-0.00019,-0.00013,-6.999999999999999e-005,-0.00099,-0.00031,0.00023,0.00027,-0.00038,-0.00013,0.00206,0.00208,-2e-005,0.00025
0,0.0005,-0.00011,0.00017,-0.00015,0.00015,-0.0002,-2e-005,4e-005,0.0001,-0.00082,-0.00014,0.0004,0.00044,-0.00021,4e-005,0.00223,0.00225,0.00015,0.00042,0.00213,0.00254,0.00183,0.00223
0,0.0003,-5e-005,0.00013,0.00019,0.00025,-0.00067,1e-005,0.00055,0.00059,-6e-005,0.00019,0.00238,0.0024,0.0003,0.00057,0.00228,0.00269,0.00198,0.00238,0.00298,0.00328,0.0023,0.0023
0,6e-005,-0.00086,-0.00018,0.00036,0.0004,-0.00025,0,0.00219,0.00221,0.00011,0.00038,0.00209,0.0025,0.00179,0.00219,0.00279,0.00309,0.00211,0.00211,0.00306,0.00332,0.00237,0.00279
0,4e-005,-0.00061,-0.00036,0.00183,0.00185,-0.00025,2e-005,0.00173,0.00214,0.00143,0.00183,0.00243,0.00273,0.00175,0.00175,0.0027,0.00296,0.00201,0.00243,0.00248,0.0029,0.00212,0.0027
0,2e-005,-0.00208,-0.00181,-0.0001,0.00031,-0.0004,0,0.0006,0.0009,-8.000000000000001e-005,-8.000000000000001e-005,0.00087,0.00113,0.00018,0.0006,0.00065,0.00107,0.00029,0.00087,0.00027,0.0007,-5e-005,0.00065
0,0.00041,-0.0003,0.0001,0.0007,0.001,2e-005,2e-005,0.0009700000000000001,0.00123,0.00028,0.0007,0.00075,0.00117,0.00039,0.0009700000000000001,0.00037,0.0008,5e-005,0.00075,0.00016,0.0007,-0.0001,0.00037
0,0.0003,-0.0006800000000000001,-0.0006800000000000001,0.00027,0.00053,-0.00042,0,5e-005,0.00047,-0.00031,0.00027,-0.00033,0.0001,-0.00065,5e-005,-0.00054,0,-0.0008,-0.00033,0.00036,0.00036,-0.0007,-0.00053
0,0.00026,-0.00069,-0.00027,-0.00022,0.0002,-0.00058,0,-0.0006,-0.00017,-0.00092,-0.00022,-0.00081,-0.00027,-0.00107,-0.0006,9.000000000000001e-005,9.000000000000001e-005,-0.0009700000000000001,-0.0008,0.00017,0.00034,-0.00018,8.000000000000001e-005
0,0.00042,-0.00036,0.00022,-0.00038,5e-005,-0.0007,0,-0.00059,-5e-005,-0.00085,-0.00038,0.00031,0.00031,-0.00075,-0.00058,0.00039,0.00056,4e-005,0.0003,0.00063,0.00084,0.00026,0.00038
0,0.00043,-0.00032,0.00038,-0.00021,0.00033,-0.00047,0,0.00069,0.00069,-0.00037,-0.0002,0.00077,0.00094,0.00042,0.0006800000000000001,0.00101,0.00122,0.0006400000000000001,0.00076,0.00112,0.0013,0.0009,0.00101
0,0.00054,-0.00026,0.00021,0.0009,0.0009,-0.00016,1e-005,0.00098,0.00115,0.00063,0.00089,0.00122,0.00143,0.00085,0.0009700000000000001,0.00133,0.00151,0.00111,0.00122,0.00107,0.00135,0.00087,0.00133
0,0,-0.00106,-0.00089,8.000000000000001e-005,0.00025,-0.00027,-1e-005,0.00032,0.00053,-5e-005,6.999999999999999e-005,0.00043,0.00061,0.00021,0.00032,0.00017,0.00045,-3e-005,0.00043,-0.00015,0.00028,-0.00024,0.00018
0,0.00017,-0.00035,-9.000000000000001e-005,0.00024,0.00045,-0.00013,-1e-005,0.00035,0.00053,0.00013,0.00024,9.000000000000001e-005,0.00037,-0.00011,0.00035,-0.00023,0.0002,-0.00032,0.0001,-0.0003,-5e-005,-0.00063,-0.00021
0,0.00021,-0.00037,-0.00025,0.00011,0.00029,-0.00011,0,-0.00015,0.00013,-0.00035,0.00011,-0.00047,-4e-005,-0.00056,-0.00014,-0.00054,-0.00029,-0.00087,-0.00045,-0.0006,-0.00036,-0.00082,-0.00055
0,0.00018,-0.00022,-0.00011,-0.00026,2e-005,-0.00046,0,-0.00058,-0.00015,-0.00067,-0.00025,-0.00065,-0.0004,-0.00098,-0.00056,-0.00071,-0.00047,-0.0009300000000000001,-0.00066,-0.0005,-0.00042,-0.00092,-0.00071
0,0.00028,-0.0002,0.00026,-0.00032,0.00011,-0.00041,1e-005,-0.00039,-0.00014,-0.0007200000000000001,-0.0003,-0.00045,-0.00021,-0.00067,-0.0004,-0.00024,-0.00016,-0.00066,-0.00045,-0.00031,1e-005,-0.00031,-0.00025
0,0.00043,-9.000000000000001e-005,0.00033,-6.999999999999999e-005,0.00018,-0.0004,2e-005,-0.00013,0.00011,-0.00035,-8.000000000000001e-005,8.000000000000001e-005,0.00016,-0.00034,-0.00013,1e-005,0.00033,1e-005,6.999999999999999e-005,0.00046,0.00086,0.00035,0.00063
0,0.00025,-0.00033,9.000000000000001e-005,-6e-005,0.00018,-0.00028,-1e-005,0.00015,0.00023,-0.00027,-6e-005,8.000000000000001e-005,0.0004,8.000000000000001e-005,0.00014,0.00053,0.0009300000000000001,0.00042,0.0007,0.00051,0.00088,6.999999999999999e-005,0.00053
0,0.00024,-0.00022,5e-005,0.00021,0.00029,-0.00021,0,0.00014,0.00046,0.00014,0.0002,0.00059,0.00099,0.00048,0.00076,0.00057,0.00094,0.00013,0.00059,0.00014,0.00087,5e-005,0.00057
0,8.000000000000001e-005,-0.00042,-0.00021,-6.999999999999999e-005,0.00025,-6.999999999999999e-005,-1e-005,0.00038,0.00078,0.00027,0.00055,0.00036,0.00073,-8.000000000000001e-005,0.00038,-6.999999999999999e-005,0.00066,-0.00016,0.00036,-0.00054,0.00031,-0.00059,-6.999999999999999e-005
0,0.00032,0,6e-005,0.00045,0.00085,0.00034,0.00062,0.00043,0.0008,-1e-005,0.00045,0,0.00073,-9.000000000000001e-005,0.00043,-0.00047,0.00038,-0.00052,0,-0.00058,-0.00035,-0.00111,-0.0005
0,0.0004,-0.00011,0.00017,-2e-005,0.00035,-0.00046,0,-0.00045,0.00028,-0.00054,-2e-005,-0.00092,-6.999999999999999e-005,-0.0009700000000000001,-0.00045,-0.00103,-0.0008,-0.00156,-0.00095,-0.00096,0.00037,-0.00126,-0.00103
0,0.00037,-0.00044,2e-005,-0.00043,0.0003,-0.00052,0,-0.0009,-5e-005,-0.00095,-0.00043,-0.00101,-0.00078,-0.00154,-0.0009300000000000001,-0.00094,0.00039,-0.00124,-0.00101,-0.00015,0.00158,-0.00184,-0.0009700000000000001
0,0.00073,-9.000000000000001e-005,0.00043,-0.00047,0.00038,-0.00052,0,-0.00058,-0.00035,-0.00111,-0.0005,-0.00051,0.00082,-0.00081,-0.00058,0.00028,0.00201,-0.00141,-0.00054,0.0004,0.00069,-0.00071,0.00024
0,0.00085,-5e-005,0.00047,-0.00011,0.00012,-0.0006400000000000001,-3e-005,-4e-005,0.00129,-0.00034,-0.00011,0.00075,0.00248,-0.00094,-6.999999999999999e-005,0.00087,0.00116,-0.00024,0.00071,0.00014,0.00178,-0.00103,0.00085
0,0.00023,-0.00053,8.000000000000001e-005,6.999999999999999e-005,0.0014,-0.00023,0,0.00086,0.00259,-0.00083,4e-005,0.00098,0.00127,-0.00013,0.00082,0.00025,0.00189,-0.00092,0.00096,-0.00022,0.00055,-0.0006800000000000001,0.00025
0,0.00133,-0.0003,-6.999999999999999e-005,0.00079,0.00252,-0.0009,-3e-005,0.00091,0.0012,-0.0002,0.00075,0.00018,0.00182,-0.00099,0.00089,-0.00029,0.00048,-0.00075,0.00018,-0.00096,6e-005,-0.0014,-0.00029
0,0.00173,-0.00169,-0.00082,0.00012,0.00041,-0.00099,-4e-005,-0.00061,0.00103,-0.00178,0.0001,-0.00108,-0.00031,-0.00154,-0.00061,-0.00175,-0.00073,-0.00219,-0.00108,-0.00136,-0.00108,-0.00334,-0.00175
0,0.00029,-0.00111,-0.00016,-0.00073,0.00091,-0.0019,-2e-005,-0.0012,-0.00043,-0.00166,-0.00073,-0.00187,-0.00085,-0.00231,-0.0012,-0.00148,-0.0012,-0.00346,-0.00187,-0.00137,-0.00039,-0.00169,-0.00148
0,0.00164,-0.00117,0.00071,-0.00047,0.0003,-0.0009300000000000001,0,-0.00114,-0.00012,-0.00158,-0.00047,-0.00075,-0.00047,-0.00273,-0.00114,-0.0006400000000000001,0.00034,-0.00096,-0.00075,-0.00208,-0.00041,-0.00209,-0.0006400000000000001
0,0.00077,-0.00046,0.00047,-0.00067,0.00035,-0.00111,0,-0.00028,0,-0.00226,-0.00067,-0.00017,0.00081,-0.00049,-0.00028,-0.00161,6e-005,-0.00162,-0.00017,-0.00165,-0.00153,-0.0023,-0.00162
0,0.00102,-0.00044,0.00067,0.00039,0.00067,-0.00159,0,0.0005,0.00148,0.00018,0.00039,-0.00094,0.00073,-0.00095,0.0005,-0.00098,-0.00086,-0.00163,-0.00095,-0.00118,-0.00077,-0.00133,-0.0009700000000000001
0,0.00028,-0.00198,-0.00039,0.00011,0.00109,-0.00021,0,-0.00133,0.00034,-0.00134,0.00011,-0.00137,-0.00125,-0.00202,-0.00134,-0.00157,-0.00116,-0.00172,-0.00136,-0.00148,-0.00126,-0.00172,-0.00158
0,0.00098,-0.00032,-0.00011,-0.00144,0.00023,-0.00145,0,-0.00148,-0.00136,-0.00213,-0.00145,-0.00168,-0.00127,-0.00183,-0.00147,-0.00159,-0.00137,-0.00183,-0.00169,-0.00192,-0.00157,-0.00209,-0.00159
0,0.00167,-1e-005,0.00144,-4e-005,8.000000000000001e-005,-0.00069,-1e-005,-0.00024,0.00017,-0.00039,-3e-005,-0.00015,6.999999999999999e-005,-0.00039,-0.00025,-0.00048,-0.00013,-0.00065,-0.00015,-0.00077,-0.00047,-0.00086,-0.00047
0,0.00012,-0.00065,3e-005,-0.0002,0.00021,-0.00035,1e-005,-0.00011,0.00011,-0.00035,-0.00021,-0.00044,-9.000000000000001e-005,-0.00061,-0.00011,-0.00073,-0.00043,-0.00082,-0.00043,-0.00046,-0.00038,-0.00085,-0.00073
0,0.00041,-0.00015,0.00021,9.000000000000001e-005,0.00031,-0.00015,-1e-005,-0.00024,0.00011,-0.00041,9.000000000000001e-005,-0.00053,-0.00023,-0.00062,-0.00023,-0.00026,-0.00018,-0.00065,-0.00053,-0.00043,1e-005,-0.00055,-0.00026
0,0.00022,-0.00024,-0.0001,-0.00033,2e-005,-0.0005,0,-0.00062,-0.00032,-0.00071,-0.00032,-0.00035,-0.00027,-0.00074,-0.00062,-0.00052,-8.000000000000001e-005,-0.0006400000000000001,-0.00035,-0.00035,-0.00032,-0.00057,-0.00051
0,0.00035,-0.00017,0.00033,-0.00029,1e-005,-0.00038,1e-005,-2e-005,6e-005,-0.00041,-0.00029,-0.00019,0.00025,-0.00031,-2e-005,-2e-005,1e-005,-0.00024,-0.00018,-1e-005,0.00015,-0.00028,-1e-005
0,0.0003,-9.000000000000001e-005,0.0003,0.00027,0.00035,-0.00012,0,0.0001,0.00054,-2e-005,0.00027,0.00027,0.0003,5e-005,0.00011,0.00028,0.00044,1e-005,0.00028,0.00069,0.00073,0.00023,0.00028
0,8.000000000000001e-005,-0.00039,-0.00027,-0.00017,0.00027,-0.00029,0,0,3e-005,-0.00022,-0.00016,1e-005,0.00017,-0.00026,1e-005,0.00042,0.00046,-4e-005,1e-005,0.00048,0.00051,0.00017,0.00042
0,0.00044,-0.00012,0.00017,0.00017,0.0002,-5e-005,1e-005,0.00018,0.00034,-9.000000000000001e-005,0.00018,0.00059,0.00063,0.00013,0.00018,0.00065,0.0006800000000000001,0.00034,0.00059,0.0007,0.00086,0.00062,0.00065
